,isbn,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,image_url,small_image_url
8642,60082097,Philip Reeve,2001.0,Mortal Engines,"Mortal Engines (The Hungry City Chronicles, #1)",eng,3.98,12868,https://images.gr-assets.com/books/1352173057m/287861.jpg,https://images.gr-assets.com/books/1352173057s/287861.jpg
8643,1846058317,"James Patterson, Mark Pearson",2011.0,Private London,Private London (Private #4),eng,3.75,9922,https://images.gr-assets.com/books/1328415596m/10399742.jpg,https://images.gr-assets.com/books/1328415596s/10399742.jpg
8644,451463072,Faith Hunter,2010.0,Blood Cross,"Blood Cross (Jane Yellowrock, #2)",eng,4.13,16307,https://images.gr-assets.com/books/1255066735m/6659254.jpg,https://images.gr-assets.com/books/1255066735s/6659254.jpg
8646,394758250,Raymond Chandler,1943.0,The Lady in the Lake,"The Lady in the Lake (Philip Marlowe, #4)",eng,4.07,11613,https://images.gr-assets.com/books/1501530591m/776159.jpg,https://images.gr-assets.com/books/1501530591s/776159.jpg
8650,886778441,Tad Williams,1998.0,River of Blue Fire,"River of Blue Fire (Otherland, #2)",eng,4.0,12015,https://images.gr-assets.com/books/1309992269m/10084.jpg,https://images.gr-assets.com/books/1309992269s/10084.jpg
8651,786814179,"William Nicholson, Peter Sís",2000.0,The Wind Singer,"The Wind Singer (Wind on Fire, #1)",eng,3.84,12654,https://images.gr-assets.com/books/1293635554m/295169.jpg,https://images.gr-assets.com/books/1293635554s/295169.jpg
8652,156031612,Scarlett Thomas,2006.0,The End of Mr. Y.,The End of Mr. Y,en-US,3.79,7920,https://images.gr-assets.com/books/1389137862m/93436.jpg,https://images.gr-assets.com/books/1389137862s/93436.jpg
8653,345501748,"Michael Chabon, Gary Gianni",2007.0,Gentlemen of the Road,Gentlemen of the Road,eng,3.42,10440,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8654,316043001,"James Andrew Miller, Tom Shales",2011.0,Those Guys Have All the Fun: Inside the World of ESPN,Those Guys Have All the Fun: Inside the World of ESPN,en-US,3.69,9413,https://images.gr-assets.com/books/1344271458m/9476510.jpg,https://images.gr-assets.com/books/1344271458s/9476510.jpg
8655,743484258,Daniel Wallace,1998.0,Big Fish: A Novel of Mythic Proportions,Big Fish,en-GB,3.64,11526,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8656,425266869,Tammara Webber,2014.0,Breakable,"Breakable (Contours of the Heart, #2)",eng,4.06,17319,https://images.gr-assets.com/books/1384787127m/17936925.jpg,https://images.gr-assets.com/books/1384787127s/17936925.jpg
8657,62209841,Lisa O'Donnell,2012.0,The Death of Bees,The Death of Bees,eng,3.81,11530,https://images.gr-assets.com/books/1358353202m/15818333.jpg,https://images.gr-assets.com/books/1358353202s/15818333.jpg
8659,451236718,Rachel Caine,2012.0,Black Dawn,"Black Dawn (The Morganville Vampires, #12)",eng,4.26,14778,https://images.gr-assets.com/books/1318112062m/9526658.jpg,https://images.gr-assets.com/books/1318112062s/9526658.jpg
8661,446610380,Octavia E. Butler,1998.0,Parable of the Talents,"Parable of the Talents (Earthseed, #2)",eng,4.21,10500,https://images.gr-assets.com/books/1170553715m/60932.jpg,https://images.gr-assets.com/books/1170553715s/60932.jpg
8662,1613778538,"Joe Hill, Gabriel Rodríguez",2014.0,"Locke & Key, Vol. 6: Alpha & Omega","Locke & Key, Vol. 6: Alpha & Omega",eng,4.5,14363,https://images.gr-assets.com/books/1391443566m/16164271.jpg,https://images.gr-assets.com/books/1391443566s/16164271.jpg
8665,618446877,Paul Theroux,2002.0,Dark Star Safari ,Dark Star Safari: Overland from Cairo to Cape Town,en-US,3.96,9662,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8666,345327861,Anne McCaffrey,1982.0,Crystal Singer,"Crystal Singer (Crystal Singer, #1)",en-US,4.07,14864,https://images.gr-assets.com/books/1403186691m/653711.jpg,https://images.gr-assets.com/books/1403186691s/653711.jpg
8669,034551128X,James Luceno,2012.0,Star Wars: Darth Plagueis,Darth Plagueis,eng,4.07,9052,https://images.gr-assets.com/books/1405546262m/11099729.jpg,https://images.gr-assets.com/books/1405546262s/11099729.jpg
8670,006245496X,"Anderson Cooper, Gloria Vanderbilt",2016.0,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss","The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss",eng,3.79,10758,https://images.gr-assets.com/books/1456162664m/26072609.jpg,https://images.gr-assets.com/books/1456162664s/26072609.jpg
8671,316261246,Ben H. Winters,2016.0,Underground Airlines,Underground Airlines,eng,3.88,9728,https://images.gr-assets.com/books/1443732702m/23208397.jpg,https://images.gr-assets.com/books/1443732702s/23208397.jpg
8672,312359667,Ann Cleeves,2006.0,Raven Black,"Raven Black (Shetland Island, #1)",en-US,3.85,10617,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8674,440220424,"Sarah L. Delany, A. Elizabeth Delany, Amy Hill Hearth",1993.0,Having Our Say: The Delany Sisters' First 100 Years,Having Our Say: The Delany Sisters' First 100 Years,en-US,4.14,11668,https://images.gr-assets.com/books/1403192701m/792938.jpg,https://images.gr-assets.com/books/1403192701s/792938.jpg
8675,374299250,Richard Price,2008.0,Lush Life,Lush Life,eng,3.69,9478,https://images.gr-assets.com/books/1316137153m/1862313.jpg,https://images.gr-assets.com/books/1316137153s/1862313.jpg
8676,671038540,Peter Hedges,1991.0,What's Eating Gilbert Grape,What's Eating Gilbert Grape,eng,4.1,11352,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8679,842386882,"Karen Kingsbury, Gary Smalley",2004.0,Reunion,"Reunion (Redemption, #5)",en-US,4.49,11105,https://images.gr-assets.com/books/1406506549m/11432.jpg,https://images.gr-assets.com/books/1406506549s/11432.jpg
8680,055299877X,Armistead Maupin,1980.0,More Tales of the City,"More Tales of the City (Tales of the City, #2)",en-GB,4.18,9799,https://images.gr-assets.com/books/1347443502m/16256.jpg,https://images.gr-assets.com/books/1347443502s/16256.jpg
8681,140449442,"Émile Zola, Robin Buss",1867.0,Thérèse Raquin,Thérèse Raquin,eng,3.71,10734,https://images.gr-assets.com/books/1282318692m/110871.jpg,https://images.gr-assets.com/books/1282318692s/110871.jpg
8684,125011117X,Sarah Pinborough,2017.0,Behind Her Eyes,Behind Her Eyes,eng,3.77,17944,https://images.gr-assets.com/books/1485279813m/28965131.jpg,https://images.gr-assets.com/books/1485279813s/28965131.jpg
8685,486437507,"Robert W. Chambers, E.F. Bleiler",1895.0,The King in Yellow,The King in Yellow and Other Horror Stories,eng,3.57,5719,https://images.gr-assets.com/books/1416873291m/129798.jpg,https://images.gr-assets.com/books/1416873291s/129798.jpg
8686,393307611,Patrick O'Brian,1973.0,H.M.S. Surprise ,H.M.S. Surprise,eng,4.42,10513,https://images.gr-assets.com/books/1453820127m/77427.jpg,https://images.gr-assets.com/books/1453820127s/77427.jpg
8687,451163931,"Ayn Rand, Nathaniel Branden",1961.0,The Virtue of Selfishness: A New Concept of Egoism,The Virtue of Selfishness: A New Concept of Egoism,eng,3.47,10198,https://images.gr-assets.com/books/1425001997m/665.jpg,https://images.gr-assets.com/books/1425001997s/665.jpg
8688,778325504,Debbie Macomber,2008.0,Twenty Wishes,"Twenty Wishes (Blossom Street, #5)",eng,4.16,12324,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8689,670020575,Joseph Boyden,2008.0,Through Black Spruce,Through Black Spruce,en-US,4.11,10305,https://images.gr-assets.com/books/1480136683m/3479967.jpg,https://images.gr-assets.com/books/1480136683s/3479967.jpg
8690,312571259,Susan  Wilson,2010.0,One Good Dog,One Good Dog,en-US,4.07,10379,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8691,802135781,Jeanette Winterson,1989.0,Sexing the Cherry,Sexing the Cherry,eng,3.83,10450,https://images.gr-assets.com/books/1328824090m/15050.jpg,https://images.gr-assets.com/books/1328824090s/15050.jpg
8692,312576986,Randy Susan Meyers,2009.0,The Murderer's Daughters,The Murderer's Daughters,en-US,3.68,10567,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8693,399154701,J.D. Robb,2008.0,Strangers in Death ,"Strangers in Death (In Death, #26)",eng,4.29,15651,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8694,1423157311,Victoria Schwab,2013.0,The Archived,"The Archived (The Archived, #1)",eng,4.02,16580,https://images.gr-assets.com/books/1338729878m/10929432.jpg,https://images.gr-assets.com/books/1338729878s/10929432.jpg
8695,802130917,David Mamet,1983.0,Glengarry Glen Ross,Glengarry Glen Ross,eng,3.95,11636,https://images.gr-assets.com/books/1396078804m/251446.jpg,https://images.gr-assets.com/books/1396078804s/251446.jpg
8697,1250077699,Ruth Wariner,2016.0,The Sound of Gravel,The Sound of Gravel,eng,4.15,12045,https://images.gr-assets.com/books/1436200674m/25332115.jpg,https://images.gr-assets.com/books/1436200674s/25332115.jpg
8698,072324734X,Beatrix Potter,1982.0,The Complete Adventures of Peter Rabbit,The Complete Adventures of Peter Rabbit,eng,4.46,13271,https://images.gr-assets.com/books/1309201736m/194870.jpg,https://images.gr-assets.com/books/1309201736s/194870.jpg
8701,425223256,Nalini Singh,2008.0,Hostage to Pleasure,"Hostage to Pleasure (Psy-Changeling, #5)",en-US,4.22,19705,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8702,743254430,Adrian Nicole LeBlanc,2003.0,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx","Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",en-US,4.23,9053,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8703,735102864,"Leo Tolstoy, Louise Maude, Aylmer Maude",1899.0,Воскресение,Resurrection,eng,4.1,9482,https://images.gr-assets.com/books/1335874776m/42641.jpg,https://images.gr-assets.com/books/1335874776s/42641.jpg
8704,1439134340,Larry Correia,2011.0,Hard Magic,"Hard Magic (Grimnoir Chronicles, #1)",eng,4.13,10808,https://images.gr-assets.com/books/1327951330m/8643407.jpg,https://images.gr-assets.com/books/1327951330s/8643407.jpg
8707,1937007294,Benedict Jacka,2012.0,Fated,"Fated (Alex Verus, #1)",eng,3.89,12609,https://images.gr-assets.com/books/1330906653m/11737387.jpg,https://images.gr-assets.com/books/1330906653s/11737387.jpg
8708,755358783,Maggie O'Farrell,2013.0,Instructions for a Heatwave,Instructions for a Heatwave,en-GB,3.62,9071,https://images.gr-assets.com/books/1349796972m/16077150.jpg,https://images.gr-assets.com/books/1349796972s/16077150.jpg
8709,345505719,Jonathan Kellerman,2012.0,Victims,"Victims (Alex Delaware, #27)",eng,3.94,10482,https://images.gr-assets.com/books/1313220531m/12022496.jpg,https://images.gr-assets.com/books/1313220531s/12022496.jpg
8711,1419717014,Jeff Kinney,2015.0,Old School,"Old School (Diary of a Wimpy Kid, #10)",eng,4.28,11836,https://images.gr-assets.com/books/1430174375m/25222064.jpg,https://images.gr-assets.com/books/1430174375s/25222064.jpg
8713,786813075,Sharon G. Flake,1998.0,The Skin I'm In,The Skin I'm In,eng,4.13,9634,https://images.gr-assets.com/books/1305064345m/751635.jpg,https://images.gr-assets.com/books/1305064345s/751635.jpg
8714,006178480X,James Rollins,2013.0,The Eye of God: A Sigma Force Novel,The Eye of God (Sigma Force #9),eng,4.11,9389,https://images.gr-assets.com/books/1359823174m/16065538.jpg,https://images.gr-assets.com/books/1359823174s/16065538.jpg
8715,571225365,Kazuo Ishiguro,1986.0,An Artist of the Floating World,An Artist of the Floating World,eng,3.72,10430,https://images.gr-assets.com/books/1327786035m/28922.jpg,https://images.gr-assets.com/books/1327786035s/28922.jpg
8716,802118585,"Pascal Mercier, Barbara Harshav",2004.0,Nachtzug nach Lissabon,Night Train to Lisbon,eng,3.7,7838,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8717,62240196,Tessa Dare,2014.0,Romancing the Duke,"Romancing the Duke (Castles Ever After, #1)",eng,3.91,15558,https://images.gr-assets.com/books/1377311107m/18052985.jpg,https://images.gr-assets.com/books/1377311107s/18052985.jpg
8718,451410815,Martha Grimes,1981.0,"The Man With a Load of Mischief (Richard Jury Mystery, #1)","The Man With a Load of Mischief (Richard Jury, #1)",eng,4.01,11947,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8719,1463756976,Jessica Sorensen,2011.0,The Underworld,"The Underworld (Fallen Star, #2)",eng,4.12,11604,https://images.gr-assets.com/books/1417703488m/11714997.jpg,https://images.gr-assets.com/books/1417703488s/11714997.jpg
8720,743262131,David McCullough,1977.0,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914","The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",eng,4.19,9349,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8721,62277022,Louise Erdrich,2016.0,LaRose,LaRose,eng,3.86,9136,https://images.gr-assets.com/books/1445606455m/26116430.jpg,https://images.gr-assets.com/books/1445606455s/26116430.jpg
8722,1620402750,Lucie Whitehouse,2014.0,Before we met,Before We Met,eng,3.43,7826,https://images.gr-assets.com/books/1369569396m/17978144.jpg,https://images.gr-assets.com/books/1369569396s/17978144.jpg
8723,61256684,"The Waiter, Steve Dublanica",2008.0,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,eng,3.49,10341,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8724,385366434,Kevin Hearne,2012.0,Two Ravens and One Crow,"Two Ravens and One Crow (The Iron Druid Chronicles, #4.5)",eng,4.2,11562,https://images.gr-assets.com/books/1344336650m/15728721.jpg,https://images.gr-assets.com/books/1344336650s/15728721.jpg
8725,543896609,Robert Louis Stevenson,1888.0,The Black Arrow: A Tale of the Two Roses,The Black Arrow,eng,3.81,12298,https://images.gr-assets.com/books/1328014614m/296264.jpg,https://images.gr-assets.com/books/1328014614s/296264.jpg
8726,399157239,"Tom Clancy, Grant Blackwood",2010.0,Dead or Alive,"Dead or Alive (Jack Ryan Universe, #13)",eng,3.79,10644,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8727,671729403,V.C. Andrews,1984.0,"Fallen Hearts (Casteel, #3)","Fallen Hearts (Casteel, #3)",eng,3.89,12450,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8728,756403014,Melanie Rawn,1985.0,Dragon Prince,"Dragon Prince (Dragon Prince, #1)",eng,3.94,12739,https://images.gr-assets.com/books/1309210730m/185289.jpg,https://images.gr-assets.com/books/1309210730s/185289.jpg
8729,1439156336,Jeffery Deaver,2010.0,The Burning Wire,"The Burning Wire (Lincoln Rhyme, #9)",en-US,4.04,11376,https://images.gr-assets.com/books/1441925165m/7099389.jpg,https://images.gr-assets.com/books/1441925165s/7099389.jpg
8730,316899984,Breena Clarke,1999.0,"River, Cross My Heart","River, Cross My Heart",eng,3.47,11642,https://images.gr-assets.com/books/1344268600m/166101.jpg,https://images.gr-assets.com/books/1344268600s/166101.jpg
8731,802472966,"Nancy Leigh DeMoss, Elisabeth Elliot",2000.0,Lies Women Believe: And the Truth that Sets Them Free,Lies Women Believe: And the Truth that Sets Them Free,eng,4.1,9714,https://images.gr-assets.com/books/1328823111m/109499.jpg,https://images.gr-assets.com/books/1328823111s/109499.jpg
8732,968709184,Jack London,1903.0,To Build a Fire,To Build a Fire,eng,3.92,12133,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8734,345417968,John Irving,1974.0,The 158-Pound Marriage,The 158-Pound Marriage,en-US,3.22,10532,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8735,1401322905,Chris Anderson,2009.0,Free: The Future of a Radical Price,Free: The Future of a Radical Price,en-US,3.83,10607,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8736,156097432X,"Joe Sacco, Edward Said",1996.0,Palestine,Palestine,eng,4.2,9823,https://images.gr-assets.com/books/1327884409m/769712.jpg,https://images.gr-assets.com/books/1327884409s/769712.jpg
8737,452275040,"Vincent van Gogh, Irving Stone, Jean   Stone",1937.0,Dear Theo: The Letters of Vincent Van Gogh,Dear Theo,en-US,4.09,9121,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8738,7350481,Cecelia Ahern,2012.0,One Hundred Names,One Hundred Names,eng,3.75,10994,https://images.gr-assets.com/books/1421928433m/15732712.jpg,https://images.gr-assets.com/books/1421928433s/15732712.jpg
8740,62227327,Yangsze Choo,2013.0,The Ghost Bride,The Ghost Bride,eng,3.74,11645,https://images.gr-assets.com/books/1356671808m/16248223.jpg,https://images.gr-assets.com/books/1356671808s/16248223.jpg
8741,99409968,"Terry Brooks, George Lucas",1999.0,The Phantom Menace,Star Wars - Episode I: The Phantom Menace,eng,3.55,11602,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
